"","x"
"3972",2.81233213509759
"3973",2.81233213509759
"3974",2.81233213509759
"3975",2.81233213509759
"3976",2.81233213509759
"3977",2.81233213509759
"3978",2.81233213509759
"3979",2.81233213509759
"3980",2.81233213509759
"3981",2.81233213509759
"3982",2.81233213509759
"3983",2.81233213509759
"3984",2.81233213509759
"3985",2.81233213509759
"3986",2.81233213509759
"3987",2.81233213509759
"3988",2.81233213509759
"3989",2.81233213509759
"3990",2.81233213509759
"3991",2.81233213509759
"3992",2.81233213509759
"3993",2.81233213509759
"3994",2.81233213509759
"3995",2.81233213509759
"3996",2.81233213509759
"3997",2.81233213509759
"3998",2.81233213509759
"3999",2.81233213509759
"4000",2.81233213509759
"4001",2.81233213509759
"4002",2.81233213509759
"4003",2.81233213509759
"4004",2.81233213509759
"4005",2.81233213509759
"4006",2.81233213509759
"4007",2.81233213509759
"4008",2.81233213509759
"4009",2.81233213509759
"4010",2.81233213509759
"4011",2.81233213509759
"4012",2.81233213509759
"4013",2.81233213509759
"4014",2.81233213509759
"4015",2.81233213509759
"4016",2.81233213509759
"4017",2.81233213509759
"4018",2.81233213509759
"4019",2.81233213509759
"4020",2.81233213509759
"4021",2.81233213509759
"4022",2.81233213509759
"4023",2.81233213509759
"4024",2.81233213509759
"4025",2.81233213509759
"4026",2.81233213509759
"4027",2.81233213509759
"4028",2.81233213509759
"4029",2.81233213509759
"4030",2.81233213509759
"4031",2.81233213509759
"4032",2.81233213509759
"4033",2.81233213509759
"4034",2.81233213509759
"4035",2.81233213509759
"4036",2.81233213509759
"4037",2.81233213509759
"4038",2.81233213509759
"4039",2.81233213509759
"4040",2.81233213509759
"4041",2.81233213509759
"4042",2.81233213509759
"4043",2.81233213509759
"4044",2.81233213509759
"4045",2.81233213509759
"4046",2.81233213509759
"4047",2.81233213509759
"4048",2.81233213509759
"4049",2.81233213509759
"4050",2.81233213509759
"4051",2.81233213509759
"4052",2.81233213509759
"4053",2.81233213509759
"4054",2.81233213509759
"4055",2.81233213509759
"4056",2.81233213509759
"4057",2.81233213509759
"4058",2.81233213509759
"4059",2.81233213509759
"4060",2.81233213509759
"4061",2.81233213509759
"4062",2.81233213509759
"4063",2.81233213509759
"4064",2.81233213509759
"4065",2.81233213509759
"4066",2.81233213509759
"4067",2.81233213509759
"4068",2.81233213509759
"4069",2.81233213509759
"4070",2.81233213509759
"4071",2.81233213509759
"4072",2.81233213509759
"4073",2.81233213509759
"4074",2.81233213509759
"4075",2.81233213509759
"4076",2.81233213509759
"4077",2.81233213509759
"4078",2.81233213509759
"4079",2.81233213509759
"4080",2.81233213509759
"4081",2.81233213509759
"4082",2.81233213509759
"4083",2.81233213509759
"4084",2.81233213509759
"4085",2.81233213509759
"4086",2.81233213509759
"4087",2.81233213509759
"4088",2.81233213509759
"4089",2.81233213509759
"4090",2.81233213509759
"4091",2.81233213509759
"4092",2.81233213509759
"4093",2.81233213509759
"4094",2.81233213509759
"4095",2.81233213509759
"4096",2.81233213509759
"4097",2.81233213509759
"4098",2.81233213509759
"4099",2.81233213509759
"4100",2.81233213509759
"4101",2.81233213509759
"4102",2.81233213509759
"4103",2.81233213509759
"4104",2.81233213509759
"4105",2.81233213509759
"4106",2.81233213509759
"4107",2.81233213509759
"4108",2.81233213509759
"4109",2.81233213509759
"4110",2.81233213509759
"4111",2.81233213509759
"4112",2.81233213509759
"4113",2.81233213509759
"4114",2.81233213509759
"4115",2.81233213509759
"4116",2.81233213509759
"4117",2.81233213509759
"4118",2.81233213509759
"4119",2.81233213509759
"4120",2.81233213509759
"4121",2.81233213509759
"4122",2.81233213509759
"4123",2.81233213509759
"4124",2.81233213509759
"4125",2.81233213509759
"4126",2.81233213509759
"4127",2.81233213509759
"4128",2.81233213509759
"4129",2.81233213509759
"4130",2.81233213509759
"4131",2.81233213509759
"4132",2.81233213509759
"4133",2.81233213509759
"4134",2.81233213509759
"4135",2.81233213509759
"4136",2.81233213509759
"4137",2.81233213509759
"4138",2.81233213509759
"4139",2.81233213509759
"4140",2.81233213509759
"4141",2.81233213509759
"4142",2.81233213509759
"4143",2.81233213509759
"4144",2.81233213509759
"4145",2.81233213509759
"4146",2.81233213509759
"4147",2.81233213509759
"4148",2.81233213509759
"4149",2.81233213509759
"4150",2.81233213509759
"4151",2.81233213509759
"4152",2.81233213509759
"4153",2.81233213509759
"4154",2.81233213509759
"4155",2.81233213509759
"4156",2.81233213509759
"4157",2.81233213509759
"4158",2.81233213509759
"4159",2.81233213509759
"4160",2.81233213509759
"4161",2.81233213509759
"4162",2.81233213509759
"4163",2.81233213509759
"4164",2.81233213509759
"4165",2.81233213509759
"4166",2.81233213509759
"4167",2.81233213509759
"4168",2.81233213509759
"4169",2.81233213509759
"4170",2.81233213509759
"4171",2.81233213509759
"4172",2.81233213509759
"4173",2.81233213509759
"4174",2.81233213509759
"4175",2.81233213509759
"4176",2.81233213509759
"4177",2.81233213509759
"4178",2.81233213509759
"4179",2.81233213509759
"4180",2.81233213509759
"4181",2.81233213509759
"4182",2.81233213509759
"4183",2.81233213509759
"4184",2.81233213509759
"4185",2.81233213509759
"4186",2.81233213509759
"4187",2.81233213509759
"4188",2.81233213509759
"4189",2.81233213509759
"4190",2.81233213509759
"4191",2.81233213509759
"4192",2.81233213509759
"4193",2.81233213509759
"4194",2.81233213509759
"4195",2.81233213509759
"4196",2.81233213509759
"4197",2.81233213509759
"4198",2.81233213509759
"4199",2.81233213509759
"4200",2.81233213509759
"4201",2.81233213509759
"4202",2.81233213509759
"4203",2.81233213509759
"4204",2.81233213509759
"4205",2.81233213509759
"4206",2.81233213509759
"4207",2.81233213509759
"4208",2.81233213509759
"4209",2.81233213509759
"4210",2.81233213509759
"4211",2.81233213509759
"4212",2.81233213509759
"4213",2.81233213509759
"4214",2.81233213509759
"4215",2.81233213509759
"4216",2.81233213509759
"4217",2.81233213509759
"4218",2.81233213509759
"4219",2.81233213509759
"4220",2.81233213509759
"4221",2.81233213509759
"4222",2.81233213509759
"4223",2.81233213509759
"4224",2.81233213509759
"4225",2.81233213509759
"4226",2.81233213509759
"4227",2.81233213509759
"4228",2.81233213509759
"4229",2.81233213509759
"4230",2.81233213509759
"4231",2.81233213509759
"4232",2.81233213509759
"4233",2.81233213509759
"4234",2.81233213509759
"4235",2.81233213509759
"4236",2.81233213509759
"4237",2.81233213509759
"4238",2.81233213509759
"4239",2.81233213509759
"4240",2.81233213509759
"4241",2.81233213509759
"4242",2.81233213509759
"4243",2.81233213509759
"4244",2.81233213509759
"4245",2.81233213509759
"4246",2.81233213509759
"4247",2.81233213509759
"4248",2.81233213509759
"4249",2.81233213509759
"4250",2.81233213509759
"4251",2.81233213509759
"4252",2.81233213509759
"4253",2.81233213509759
"4254",2.81233213509759
"4255",2.81233213509759
"4256",2.81233213509759
"4257",2.81233213509759
"4258",2.81233213509759
"4259",2.81233213509759
"4260",2.81233213509759
"4261",2.81233213509759
"4262",2.81233213509759
"4263",2.81233213509759
"4264",2.81233213509759
"4265",2.81233213509759
"4266",2.81233213509759
"4267",2.81233213509759
"4268",2.81233213509759
"4269",2.81233213509759
"4270",2.81233213509759
"4271",2.81233213509759
"4272",2.81233213509759
"4273",2.81233213509759
"4274",2.81233213509759
"4275",2.81233213509759
"4276",2.81233213509759
"4277",2.81233213509759
"4278",2.81233213509759
"4279",2.81233213509759
"4280",2.81233213509759
"4281",2.81233213509759
"4282",2.81233213509759
"4283",2.81233213509759
"4284",2.81233213509759
"4285",2.81233213509759
"4286",2.81233213509759
"4287",2.81233213509759
"4288",2.81233213509759
"4289",2.81233213509759
"4290",2.81233213509759
"4291",2.81233213509759
"4292",2.81233213509759
"4293",2.81233213509759
"4294",2.81233213509759
"4295",2.81233213509759
"4296",2.81233213509759
"4297",2.81233213509759
"4298",2.81233213509759
"4299",2.81233213509759
"4300",2.81233213509759
"4301",2.81233213509759
"4302",2.81233213509759
"4303",2.81233213509759
"4304",2.81233213509759
"4305",2.81233213509759
"4306",2.81233213509759
"4307",2.81233213509759
"4308",2.81233213509759
"4309",2.81233213509759
"4310",2.81233213509759
"4311",2.81233213509759
"4312",2.81233213509759
"4313",2.81233213509759
"4314",2.81233213509759
"4315",2.81233213509759
"4316",2.81233213509759
"4317",2.81233213509759
"4318",2.81233213509759
"4319",2.81233213509759
"4320",2.81233213509759
"4321",2.81233213509759
"4322",2.81233213509759
"4323",2.81233213509759
"4324",2.81233213509759
"4325",2.81233213509759
"4326",2.81233213509759
"4327",2.81233213509759
"4328",2.81233213509759
"4329",2.81233213509759
"4330",2.81233213509759
"4331",2.81233213509759
"4332",2.81233213509759
"4333",2.81233213509759
"4334",2.81233213509759
"4335",2.81233213509759
"4336",2.81233213509759
"4337",2.81233213509759
"4338",2.81233213509759
"4339",2.81233213509759
"4340",2.81233213509759
"4341",2.81233213509759
"4342",2.81233213509759
"4343",2.81233213509759
"4344",2.81233213509759
"4345",2.81233213509759
"4346",2.81233213509759
"4347",2.81233213509759
"4348",2.81233213509759
"4349",2.81233213509759
"4350",2.81233213509759
"4351",2.81233213509759
"4352",2.81233213509759
"4353",2.81233213509759
"4354",2.81233213509759
"4355",2.81233213509759
"4356",2.81233213509759
"4357",2.81233213509759
"4358",2.86344861626453
"4359",2.86344861626453
"4360",2.86344861626453
"4361",2.86344861626453
"4362",2.86344861626453
"4363",2.86344861626453
"4364",2.86344861626453
"4365",2.86344861626453
"4366",2.86344861626453
"4367",2.86344861626453
"4368",2.86344861626453
"4369",2.86344861626453
"4370",2.86344861626453
"4371",2.86344861626453
"4372",2.86344861626453
"4373",2.86344861626453
"4374",2.86344861626453
"4375",2.86344861626453
"4376",2.86344861626453
"4377",2.86344861626453
"4378",2.86344861626453
"4379",2.86344861626453
"4380",2.86344861626453
"4381",2.86344861626453
"4382",2.86344861626453
"4383",2.86344861626453
"4384",2.86344861626453
"4385",2.86344861626453
"4386",2.86344861626453
"4387",2.86344861626453
"4388",2.86344861626453
"4389",2.86344861626453
"4390",2.86344861626453
"4391",2.86344861626453
"4392",2.86344861626453
"4393",2.86344861626453
"4394",2.86344861626453
"4395",2.86344861626453
"4396",2.86344861626453
"4397",2.86344861626453
"4398",2.86344861626453
"4399",2.86344861626453
"4400",2.86344861626453
"4401",2.86344861626453
"4402",2.86344861626453
"4403",2.86344861626453
"4404",2.86344861626453
"4405",2.86344861626453
"4406",2.86344861626453
"4407",2.86344861626453
"4408",2.86344861626453
"4409",2.86344861626453
"4410",2.86344861626453
"4411",2.86344861626453
"4412",2.86344861626453
"4413",2.86344861626453
"4414",2.86344861626453
"4415",2.86344861626453
"4416",2.86344861626453
"4417",2.86344861626453
"4418",2.86344861626453
"4419",2.86344861626453
"4420",2.86344861626453
"4421",2.86344861626453
"4422",2.86344861626453
"4423",2.86344861626453
"4424",2.86344861626453
"4425",2.86344861626453
"4426",2.86344861626453
"4427",2.86344861626453
"4428",2.86344861626453
"4429",2.86344861626453
"4430",2.86344861626453
"4431",2.86344861626453
"4432",2.86344861626453
"4433",2.86344861626453
"4434",2.86344861626453
"4435",2.86344861626453
"4436",2.86344861626453
"4437",2.86344861626453
"4438",2.86344861626453
"4439",2.86344861626453
"4440",2.86344861626453
"4441",2.86344861626453
"4442",2.86344861626453
"4443",2.86344861626453
"4444",2.86344861626453
"4445",2.86344861626453
"4446",2.86344861626453
"4447",2.86344861626453
"4448",2.86344861626453
"4449",2.86344861626453
"4450",2.86344861626453
"4451",2.86344861626453
"4452",2.86344861626453
"4453",2.86344861626453
"4454",2.86344861626453
"4455",2.86344861626453
"4456",2.86344861626453
"4457",2.86344861626453
"4458",2.86344861626453
"4459",2.86344861626453
"4460",2.86344861626453
"4461",2.86344861626453
"4462",2.86344861626453
"4463",2.86344861626453
"4464",2.86344861626453
"4465",2.86344861626453
"4466",2.86344861626453
"4467",2.86344861626453
"4468",2.86344861626453
"4469",2.86344861626453
"4470",2.86344861626453
"4471",2.86344861626453
"4472",2.86344861626453
"4473",2.86344861626453
"4474",2.86344861626453
"4475",2.86344861626453
"4476",2.86344861626453
"4477",2.86344861626453
"4478",2.86344861626453
"4479",2.86344861626453
"4480",2.86344861626453
"4481",2.86344861626453
"4482",2.86344861626453
"4483",2.86344861626453
"4484",2.86344861626453
"4485",2.86344861626453
"4486",2.86344861626453
"4487",2.86344861626453
"4488",2.86344861626453
"4489",2.86344861626453
"4490",2.86344861626453
"4491",2.86344861626453
"4492",2.86344861626453
"4493",2.86344861626453
"4494",2.86344861626453
"4495",2.86344861626453
"4496",2.86344861626453
"4497",2.86344861626453
"4498",2.86344861626453
"4499",2.86344861626453
"4500",2.86344861626453
"4501",2.86344861626453
"4502",2.86344861626453
"4503",2.86344861626453
"4504",2.86344861626453
"4505",2.86344861626453
"4506",2.86344861626453
"4507",2.86344861626453
"4508",2.86344861626453
"4509",2.86344861626453
"4510",2.86344861626453
"4511",2.86344861626453
"4512",2.86344861626453
"4513",2.86344861626453
"4514",2.86344861626453
"4515",2.86344861626453
"4516",2.86344861626453
"4517",2.86344861626453
"4518",2.86344861626453
"4519",2.86344861626453
"4520",2.86344861626453
"4521",2.86344861626453
"4522",2.86344861626453
"4523",2.86344861626453
"4524",2.86344861626453
"4525",2.86344861626453
"4526",2.86344861626453
"4527",2.86344861626453
"4528",2.86344861626453
"4529",2.86344861626453
"4530",2.86344861626453
"4531",2.86344861626453
"4532",2.86344861626453
"4533",2.86344861626453
"4534",2.86344861626453
"4535",2.86344861626453
"4536",2.86344861626453
"4537",2.86344861626453
"4538",2.86344861626453
"4539",2.86344861626453
"4540",2.86344861626453
"4541",2.86344861626453
"4542",2.86344861626453
"4543",2.86344861626453
"4544",2.86344861626453
"4545",2.86344861626453
"4546",2.86344861626453
"4547",2.86344861626453
"4548",2.86344861626453
"4549",2.86344861626453
"4550",2.86344861626453
"4551",2.86344861626453
"4552",2.86344861626453
"4553",2.86344861626453
"4554",2.86344861626453
"4555",2.86344861626453
"4556",2.86344861626453
"4557",2.86344861626453
"4558",2.86344861626453
"4559",2.86344861626453
"4560",2.86344861626453
"4561",2.86344861626453
"4562",2.86344861626453
"4563",2.86344861626453
"4564",2.86344861626453
"4565",2.86344861626453
"4566",2.86344861626453
"4567",2.86344861626453
"4568",2.86344861626453
"4569",2.86344861626453
"4570",2.86344861626453
"4571",2.86344861626453
"4572",2.86344861626453
"4573",2.86344861626453
"4574",2.86344861626453
"4575",2.86344861626453
"4576",2.86344861626453
"4577",2.86344861626453
"4578",2.86344861626453
"4579",2.86344861626453
"4580",2.86344861626453
"4581",2.86344861626453
"4582",2.86344861626453
"4583",2.86344861626453
"4584",2.86344861626453
"4585",2.86344861626453
"4586",2.86344861626453
"4587",2.86344861626453
"4588",2.86344861626453
"4589",2.86344861626453
"4590",2.86344861626453
"4591",2.86344861626453
"4592",2.86344861626453
"4593",2.86344861626453
"4594",2.86344861626453
"4595",2.86344861626453
"4596",2.86344861626453
"4597",2.86344861626453
"4598",2.86344861626453
"4599",2.86344861626453
"4600",2.86344861626453
"4601",2.86344861626453
"4602",2.86344861626453
"4603",2.86344861626453
"4604",2.86344861626453
"4605",2.86344861626453
"4606",2.86344861626453
"4607",2.86344861626453
"4608",2.86344861626453
"4609",2.86344861626453
"4610",2.86344861626453
"4611",2.86344861626453
"4612",2.86344861626453
"4613",2.86344861626453
"4614",2.86344861626453
"4615",2.86344861626453
"4616",2.86344861626453
"4617",2.86344861626453
"4618",2.86344861626453
"4619",2.86344861626453
"4620",2.86344861626453
"4621",2.86344861626453
"4622",2.86344861626453
"4623",2.86344861626453
"4624",2.86344861626453
"4625",2.86344861626453
"4626",2.86344861626453
"4627",2.86344861626453
"4628",2.86344861626453
"4629",2.86344861626453
"4630",2.86344861626453
"4631",2.86344861626453
"4632",2.86344861626453
"4633",2.86344861626453
"4634",2.86344861626453
"4635",2.86344861626453
"4636",2.86344861626453
"4637",2.86344861626453
"4638",2.86344861626453
"4639",2.86344861626453
"4640",2.86344861626453
"4641",2.86344861626453
"4642",2.86344861626453
"4643",2.86344861626453
"4644",2.86344861626453
"4645",2.86344861626453
"4646",2.86344861626453
"4647",2.86344861626453
"4648",2.86344861626453
"4649",2.86344861626453
"4650",2.86344861626453
"4651",2.86344861626453
"4652",2.86344861626453
"4653",2.86344861626453
"4654",2.86344861626453
"4655",2.86344861626453
"4656",2.86344861626453
"4657",2.86344861626453
"4658",2.86344861626453
"4659",2.86344861626453
"4660",2.86344861626453
"4661",2.86344861626453
"4662",2.86344861626453
"4663",2.86344861626453
"4664",2.86344861626453
"4665",2.86344861626453
"4666",2.86344861626453
"4667",2.86344861626453
"4668",2.86344861626453
"4669",2.86344861626453
"4670",2.86344861626453
"4671",2.86344861626453
"4672",2.86344861626453
"4673",2.86344861626453
"4674",2.86344861626453
"4675",2.86344861626453
"4676",2.86344861626453
"4677",2.86344861626453
"4678",2.86344861626453
"4679",2.86344861626453
"4680",2.86344861626453
"4681",2.86344861626453
"4682",2.86344861626453
"4683",2.86344861626453
"4684",2.86344861626453
"4685",2.86344861626453
"4686",2.86344861626453
"4687",2.86344861626453
"4688",2.86344861626453
"4689",2.86344861626453
"4690",2.86344861626453
"4691",2.86344861626453
"4692",2.86344861626453
"4693",2.86344861626453
"4694",2.86344861626453
"4695",2.86344861626453
"4696",2.86344861626453
"4697",2.86344861626453
"4698",2.86344861626453
"4699",2.86344861626453
"4700",2.86344861626453
"4701",2.86344861626453
"4702",2.86344861626453
"4703",2.86344861626453
"4704",2.86344861626453
"4705",2.86344861626453
"4706",2.86344861626453
"4707",2.86344861626453
"4708",2.86344861626453
"4709",2.86344861626453
"4710",2.86344861626453
"4711",2.86344861626453
"4712",2.86344861626453
"4713",2.86344861626453
"4714",2.86344861626453
"4715",2.86344861626453
"4716",2.86344861626453
"4717",2.86344861626453
"4718",2.86344861626453
"4719",2.86344861626453
"4720",2.86344861626453
"4721",2.86344861626453
"4722",2.86344861626453
"4723",2.86344861626453
"4724",2.86344861626453
"4725",2.86344861626453
"4726",2.86344861626453
"4727",2.86344861626453
"4728",2.86344861626453
"4729",2.86344861626453
"4730",2.86344861626453
"4731",2.86344861626453
"4732",2.86344861626453
"4733",2.86344861626453
"4734",2.86344861626453
"4735",2.86344861626453
"4736",2.86344861626453
"4737",2.86344861626453
"4738",2.86344861626453
"4739",2.86344861626453
"4740",2.86344861626453
"4741",2.86344861626453
"4742",2.86344861626453
"4743",2.86344861626453
"4744",2.86344861626453
"4745",2.86344861626453
"4746",2.86344861626453
"4747",2.86344861626453
"4748",2.86344861626453
"4749",2.86344861626453
"4750",2.86344861626453
"4751",2.86344861626453
"4752",2.86344861626453
"4753",2.86344861626453
"4754",2.86344861626453
"4755",2.86344861626453
"4756",2.86344861626453
"4757",2.86344861626453
"4758",2.86344861626453
"4759",2.86344861626453
"4760",2.86344861626453
"4761",2.86344861626453
"4762",2.86344861626453
"4763",2.86344861626453
"4764",2.86344861626453
"4765",2.86344861626453
"4766",2.86344861626453
"4767",2.86344861626453
"4768",2.86344861626453
"4769",2.86344861626453
"4770",2.86344861626453
"4771",2.86344861626453
"4772",2.86344861626453
"4773",2.86344861626453
"4774",2.86344861626453
"4775",2.86344861626453
"4776",2.86344861626453
"4777",2.86344861626453
"4778",2.86344861626453
"4779",2.86344861626453
"4780",2.86344861626453
"4781",2.86344861626453
"4782",2.86344861626453
"4783",2.86344861626453
"4784",2.86344861626453
"4785",2.86344861626453
"4786",2.86344861626453
"4787",2.86344861626453
"4788",2.86344861626453
"4789",2.86344861626453
"4790",2.86344861626453
"4791",2.86344861626453
"4792",2.86344861626453
"4793",2.86344861626453
"4794",2.86344861626453
"4795",2.86344861626453
"4796",2.86344861626453
"4797",2.86344861626453
"4798",2.86344861626453
"4799",2.86344861626453
"4800",2.86344861626453
"4801",2.86344861626453
"4802",2.86344861626453
"4803",2.86344861626453
"4804",2.86344861626453
"4805",2.86344861626453
"4806",2.86344861626453
"4807",2.86344861626453
"4808",2.86344861626453
"4809",2.86344861626453
"4810",2.86344861626453
"4811",2.86344861626453
"4812",2.86344861626453
"4813",2.86344861626453
"4814",2.86344861626453
"4815",2.86344861626453
"4816",2.86344861626453
"4817",2.86344861626453
"4818",2.86344861626453
"4819",2.86344861626453
"4820",2.86344861626453
"4821",2.86344861626453
"4822",2.86344861626453
"4823",2.86344861626453
"4824",2.86344861626453
"4825",2.86344861626453
"4826",2.86344861626453
"4827",2.86344861626453
"4828",2.86344861626453
"4829",2.86344861626453
"4830",2.86344861626453
"4831",2.86344861626453
"4832",2.86344861626453
"4833",2.86344861626453
"4834",2.86344861626453
"4835",2.86344861626453
"4836",2.86344861626453
"4837",2.86344861626453
"4838",2.86344861626453
"4839",2.86344861626453
"4840",2.86344861626453
"4841",2.86344861626453
"4842",2.86344861626453
"4843",2.86344861626453
"4844",2.86344861626453
"4845",2.86344861626453
"4846",2.86344861626453
"4847",2.86344861626453
"4848",2.86344861626453
"4849",2.86344861626453
"4850",2.86344861626453
"4851",2.86344861626453
"4852",2.86344861626453
"4853",2.86344861626453
"4854",2.86344861626453
"4855",2.86344861626453
"4856",2.86344861626453
"4857",2.86344861626453
"4858",2.86344861626453
"4859",2.86344861626453
"4860",2.86344861626453
"4861",2.86344861626453
"4862",2.86344861626453
"4863",2.86344861626453
"4864",2.86344861626453
"4865",2.86344861626453
"4866",2.86344861626453
"4867",2.86344861626453
"4868",2.86344861626453
"4869",2.86344861626453
"4870",2.86344861626453
"4871",2.86344861626453
"4872",2.86344861626453
"4873",2.86344861626453
"4874",2.86344861626453
"4875",2.86344861626453
"4876",2.86344861626453
"4877",2.86344861626453
"4878",2.86344861626453
"4879",2.86344861626453
"4880",2.86344861626453
"4881",2.86344861626453
"4882",2.86344861626453
"4883",2.86344861626453
"4884",2.86344861626453
"4885",2.86344861626453
"4886",2.86344861626453
"4887",2.86344861626453
"4888",2.86344861626453
"4889",2.86344861626453
"4890",2.86344861626453
"4891",2.86344861626453
"4892",2.86344861626453
"4893",2.86344861626453
"4894",2.86344861626453
"4895",2.86344861626453
"4896",2.86344861626453
"4897",2.86344861626453
"4898",2.86344861626453
"4899",2.86344861626453
"4900",2.86344861626453
"4901",2.86344861626453
"4902",2.86344861626453
"4903",2.86344861626453
"4904",2.86344861626453
"4905",2.86344861626453
"4906",2.86344861626453
"4907",2.86344861626453
"4908",2.86344861626453
"4909",2.86344861626453
"4910",2.86344861626453
"4911",2.86344861626453
"4912",2.86344861626453
"4913",2.86344861626453
"4914",2.86344861626453
"4915",2.86344861626453
"4916",2.86344861626453
"4917",2.86344861626453
"4918",2.86344861626453
"4919",2.86344861626453
"4920",2.86344861626453
"4921",2.86344861626453
"4922",2.86344861626453
"4923",2.86344861626453
"4924",2.86344861626453
"4925",2.86344861626453
"4926",2.86344861626453
"4927",2.86344861626453
"4928",2.86344861626453
"4929",2.86344861626453
"4930",2.86344861626453
"4931",2.86344861626453
"4932",2.86344861626453
"4933",2.86344861626453
"4934",2.86344861626453
"4935",2.86344861626453
"4936",2.86344861626453
"4937",2.86344861626453
"4938",2.86344861626453
"4939",2.86344861626453
"4940",2.86344861626453
"4941",2.86344861626453
"4942",2.86344861626453
"4943",2.86344861626453
"4944",2.86344861626453
"4945",2.86344861626453
"4946",2.86344861626453
"4947",2.86344861626453
"4948",2.86344861626453
"4949",2.86344861626453
"4950",2.86344861626453
"4951",2.86344861626453
"4952",2.86344861626453
"4953",2.86344861626453
"4954",2.86344861626453
"4955",2.86344861626453
"4956",2.86344861626453
"4957",2.86344861626453
"4958",2.86344861626453
"4959",2.86344861626453
"4960",2.86344861626453
"4961",2.86344861626453
"4962",2.86344861626453
"4963",2.86344861626453
"4964",2.86344861626453
"4965",2.86344861626453
"4966",2.86344861626453
"4967",2.86344861626453
"4968",2.86344861626453
"4969",2.86344861626453
"4970",2.86344861626453
"4971",2.86344861626453
"4972",2.86344861626453
"4973",2.86344861626453
"4974",2.86344861626453
"4975",2.86344861626453
"4976",2.86344861626453
"4977",2.86344861626453
"4978",2.86344861626453
"4979",2.86344861626453
"4980",2.86344861626453
"4981",2.86344861626453
"4982",2.86344861626453
"4983",2.86344861626453
"4984",2.86344861626453
"4985",2.86344861626453
"4986",2.86344861626453
"4987",2.86344861626453
"4988",2.86344861626453
"4989",2.86344861626453
"4990",2.86344861626453
"4991",2.86344861626453
"4992",2.86344861626453
"4993",2.86344861626453
"4994",2.86344861626453
"4995",2.86344861626453
"4996",2.86344861626453
"4997",2.86344861626453
"4998",2.86344861626453
"4999",2.86344861626453
"5000",2.86344861626453
"5001",2.86344861626453
"5002",2.86344861626453
"5003",2.86344861626453
"5004",2.86344861626453
"5005",2.86344861626453
"5006",2.86344861626453
"5007",2.86344861626453
"5008",2.86344861626453
"5009",2.86344861626453
"5010",2.86344861626453
"5011",2.86344861626453
"5012",2.86344861626453
"5013",2.86344861626453
"5014",2.86344861626453
"5015",2.86344861626453
"5016",2.86344861626453
"5017",2.86344861626453
"5018",2.86344861626453
"5019",2.86344861626453
"5020",2.86344861626453
"5021",2.86344861626453
"5022",2.86344861626453
"5023",2.86344861626453
"5024",2.86344861626453
"5025",2.86344861626453
"5026",2.86344861626453
"5027",2.86344861626453
"5028",2.86344861626453
"5029",2.86344861626453
"5030",2.86344861626453
"5031",2.86344861626453
"5032",2.86344861626453
"5033",2.86344861626453
"5034",2.86344861626453
"5035",2.86344861626453
"5036",2.86344861626453
"5037",2.86344861626453
"5038",2.86344861626453
"5039",2.86344861626453
"5040",2.86344861626453
"5041",2.86344861626453
"5042",2.86344861626453
"5043",2.86344861626453
"5044",2.86344861626453
"5045",2.86344861626453
"5046",2.86344861626453
"5047",2.86344861626453
"5048",2.86344861626453
"5049",2.86344861626453
"5050",2.86344861626453
"5051",2.86344861626453
"5052",2.86344861626453
"5053",2.86344861626453
"5054",2.86344861626453
"5055",2.86344861626453
"5056",2.86344861626453
"5057",2.86344861626453
"5058",2.86344861626453
"5059",2.86344861626453
"5060",2.86344861626453
"5061",2.86344861626453
"5062",2.86344861626453
"5063",2.86344861626453
"5064",2.86344861626453
"5065",2.86344861626453
"5066",2.86344861626453
"5067",2.86344861626453
"5068",2.86344861626453
"5069",2.86344861626453
"5070",2.86344861626453
"5071",2.86344861626453
"5072",2.86344861626453
"5073",2.86344861626453
"5074",2.86344861626453
"5075",2.86344861626453
"5076",2.86344861626453
"5077",2.86344861626453
"5078",2.86344861626453
"5079",2.86344861626453
"5080",2.86344861626453
"5081",2.86344861626453
"5082",2.86344861626453
"5083",2.86344861626453
"5084",2.86344861626453
"5085",2.86344861626453
"5086",2.86344861626453
"5087",2.86344861626453
"5088",2.86344861626453
"5089",2.86344861626453
"5090",2.86344861626453
"5091",2.86344861626453
"5092",2.86344861626453
"5093",2.86344861626453
"5094",2.86344861626453
"5095",2.86344861626453
"5096",2.86344861626453
"5097",2.86344861626453
"5098",2.86344861626453
"5099",2.86344861626453
"5100",2.86344861626453
"5101",2.86344861626453
"5102",2.86344861626453
"5103",2.86344861626453
"5104",2.86344861626453
"5105",2.86344861626453
"5106",2.86344861626453
"5107",2.86344861626453
"5108",2.86344861626453
"5109",2.86344861626453
"5110",2.86344861626453
"5111",2.86344861626453
"5112",2.86344861626453
"5113",2.86344861626453
"5114",2.86344861626453
"5115",2.86344861626453
"5116",2.86344861626453
"5117",2.86344861626453
"5118",2.86344861626453
"5119",2.86344861626453
"5120",2.86344861626453
"5121",2.86344861626453
"5122",2.86344861626453
"5123",2.86344861626453
"5124",2.86344861626453
"5125",2.86344861626453
"5126",2.86344861626453
"5127",2.86344861626453
"5128",2.86344861626453
"5129",2.86344861626453
"5130",2.86344861626453
"5131",2.86344861626453
"5132",2.86344861626453
"5133",2.86344861626453
"5134",2.86344861626453
"5135",2.86344861626453
"5136",2.86344861626453
"5137",2.86344861626453
